backdrop_path,genres,imdb_id,original_title,overview,vote_count,vote_average,videos,movieId
/dfSAFTqNLfB3YAs9Ppy13EUaNYI.jpg,"['Action', 'Thriller', 'Crime']",tt0257076,S.W.A.T.,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.",1986,6.1,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'S.W.A.T (2003) Official Trailer 1 - Colin Farrell Movie', 'key': '7IoGHLXWs28', 'published_at': '2017-02-16T16:34:04.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': False, 'id': '58a74e819251417936000ecb'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'S.W.A.T. Trailer HQ (2003)', 'key': 'tLhMJFw5HVQ', 'published_at': '2008-07-19T13:56:01.000Z', 'site': 'YouTube', 'size': 480, 'type': 'Trailer', 'official': False, 'id': '533ec665c3a368544800153d'}]}",6595
/2d6Ms1gdvFKZJBvpGUWxmmQcfEd.jpg,['Horror'],tt0329101,Freddy vs. Jason,"In an attempt to free himself from a state of forgotten limbo, evil dream-demon Freddy Krueger devises a plan to manipulate un-dead mass murderer Jason Voorhees  into slicing-and-dicing his way through the teenage population of Springwood.  But when the master of dreams loses control of his monster, a brutal fight to the death is the only way out.",1987,6.0,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Freddy vs. Jason (2003) Theatrical Trailer', 'key': 'zSLGPdpd2d0', 'published_at': '2008-11-06T06:09:04.000Z', 'site': 'YouTube', 'size': 360, 'type': 'Trailer', 'official': False, 'id': '534e59610e0a2679eb00167b'}]}",6615
/tkxYmE3HzHy7E39zY3VvQ0k0VLU.jpg,"['Action', 'Comedy']",tt0286112,少林足球,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,1682,7.0,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'shaolin soccer trailer', 'key': 'bREfcVPssiE', 'published_at': '2006-06-08T18:16:15.000Z', 'site': 'YouTube', 'size': 360, 'type': 'Trailer', 'official': False, 'id': '533ec670c3a368544800208d'}]}",6618
/idqV3t4ddNDfSLduKBDlGiWOQVl.jpg,"['Comedy', 'Drama']",tt0305206,American Splendor,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,331,7.2,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'American Splendor (2003) 35mm film trailer, flat open matte, 2160p trichromy', 'key': 'Vo8nb45auc8', 'site': 'YouTube', 'size': 2160, 'type': 'Trailer', 'official': False, 'published_at': '2021-10-16T23:00:11.000Z', 'id': '626a9295489d00009ec27cce'}]}",6620
/cVjYZoYJigyn5vfcurKYAezZzLn.jpg,"['Comedy', 'Drama', 'Crime', 'Thriller']",tt0325805,Matchstick Men,A phobic con artist and his protege are on the verge of pulling off a lucrative swindle when the con artist's teenage daughter arrives unexpectedly.,1364,7.0,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Trailer 2', 'key': 'bEFUWxLwHrU', 'site': 'YouTube', 'size': 360, 'type': 'Trailer', 'official': True, 'published_at': '2014-07-09T00:12:27.000Z', 'id': '6262d8896eecee30f0d181b4'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Trailer', 'key': 'zDoOdd00nHM', 'published_at': '2010-10-26T19:07:35.000Z', 'site': 'YouTube', 'size': 480, 'type': 'Trailer', 'official': False, 'id': '533ec662c3a36854480011d3'}]}",6708
/90DrXttKVIREBfOYtQYD5h1cIKi.jpg,"['Action', 'Drama', 'Mystery']",tt0285823,Once Upon a Time in Mexico,"Hitman ""El Mariachi"" becomes involved in international espionage involving a psychotic CIA agent and a corrupt Mexican general.",1738,6.3,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'ONCE UPON A TIME IN MEXICO (2003) – Official Trailer', 'key': '7JrCqCz6CBA', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'published_at': '2020-10-14T16:41:14.000Z', 'id': '6119e57266540800473e07bf'}]}",6709
/rNyd1KsZUUf8K4fk22FJ4MrLabV.jpg,"['Comedy', 'Drama', 'Romance']",tt0335266,Lost in Translation,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",5983,7.4,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Sofia Coppola interview on ""Lost in Translation"" (2003)', 'key': 'nsf7cMjPa2I', 'published_at': '2017-02-20T22:49:12.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Featurette', 'official': False, 'id': '5a8f380392514164660037c6'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Lost In Translation Intro Scene', 'key': 'LSsNbFwePAE', 'published_at': '2015-09-22T11:26:18.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Clip', 'official': False, 'id': '5a8f3ab60e0a2639ae003c8f'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Lost in Translation (10/10) Movie CLIP - A Secret Goodbye (2003) HD', 'key': 'lpOdAHwRnXY', 'published_at': '2011-05-30T11:44:47.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Clip', 'official': False, 'id': '5a8f3c430e0a2639ae003df8'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Lost in Translation (5/10) Movie CLIP - Ditzy Actress (2003) HD', 'key': 'i86FbeyKK1U', 'published_at': '2011-05-30T11:00:31.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Clip', 'official': False, 'id': '5a8f3c22c3a3682db3003a9d'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Lost in Translation (4/10) Movie CLIP - Bad Exercise (2003) HD', 'key': 'wixLlPFJgyQ', 'published_at': '2011-05-30T10:47:32.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Clip', 'official': False, 'id': '5a8f3c02c3a3682de60037ab'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Lost in Translation - Trailer', 'key': '1s4YQqnbnM8', 'published_at': '2011-04-11T21:48:31.000Z', 'site': 'YouTube', 'size': 480, 'type': 'Trailer', 'official': True, 'id': '5af20ae8c3a36855b600321c'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Lost in translation, Karaoke', 'key': 'pLXJhTDVoZQ', 'published_at': '2010-11-03T05:00:22.000Z', 'site': 'YouTube', 'size': 480, 'type': 'Clip', 'official': False, 'id': '5a8f3c66c3a3682de6003801'}]}",6711
/77qoDOmivucegSTbqqRjstthKso.jpg,"['Family', 'Comedy']",tt0327137,Secondhand Lions,"The comedic adventures of an introverted boy left on the doorstep of a pair of reluctant, eccentric great-uncles, whose exotic remembrances stir the boy's spirit and re-ignite the men's lives.",621,7.2,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Secondhand Lions (2003) Official Trailer - Michael Caine Movie', 'key': 'Ebkrm7u44UI', 'published_at': '2016-08-23T23:03:09.000Z', 'site': 'YouTube', 'size': 480, 'type': 'Trailer', 'official': False, 'id': '57bce6d5c3a3682eac00d15d'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Secondhand Lions (2003) Trailer', 'key': 'wvCF3Q4U_Fs', 'published_at': '2015-08-13T00:01:08.000Z', 'site': 'YouTube', 'size': 480, 'type': 'Trailer', 'official': False, 'id': '58b79d75c3a3683588000e88'}]}",6753
/j9E1pGqx2ZYnyGQYMB1JYtUxJ6u.jpg,"['Fantasy', 'Action', 'Thriller']",tt0320691,Underworld,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",5221,6.8,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Underworld Trailer HD (2003)', 'key': 'mn4O3iQ8B_s', 'published_at': '2010-09-02T20:47:56.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '533ec653c3a3685448000244'}]}",6754
/y59R9eax325HeGlUxJJsOUtkdki.jpg,"['Comedy', 'Horror', 'Thriller', 'Mystery', 'Fantasy']",tt0281686,Bubba Ho-tep,"Bubba Ho-tep tells the ""true"" story of what really did become of Elvis Presley. We find Elvis as an elderly resident in an East Texas rest home, who switched identities with an Elvis impersonator years before his ""death,"" then missed his chance to switch back. He must team up with JFK and fight an ancient Egyptian mummy for the souls of their fellow residents.",456,6.6,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Bubba Ho-Tep (2002) - TV Spot (HD)', 'key': '_AquaumGgzc', 'published_at': '2016-10-10T17:01:53.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'id': '57fd6beec3a3681de60006a2'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Bubba Ho-Tep (2002) - Official Trailer (HD)', 'key': 'akGeWx7NTM8', 'published_at': '2016-10-10T17:01:53.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'id': '57fd6c0ec3a3681f4700058e'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Mick Garris on Bubba Ho-Tep', 'key': 'oJl5YYYFWjc', 'published_at': '2013-05-01T07:00:13.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Featurette', 'official': False, 'id': '533ec667c3a36854480017a3'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Bubba Ho-tep Trailer: Bruce Campbell as Elvis', 'key': '6tiaWwwCV_k', 'published_at': '2008-07-28T07:12:06.000Z', 'site': 'YouTube', 'size': 360, 'type': 'Trailer', 'official': False, 'id': '533ec667c3a36854480017a2'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Bubba Ho-Tep trailer', 'key': 'X7Qo74_L3vo', 'published_at': '2007-06-24T20:57:51.000Z', 'site': 'YouTube', 'size': 360, 'type': 'Trailer', 'official': False, 'id': '533ec667c3a36854480017a1'}]}",6755
/lvozXln5h8mNqKeL2Uev0N0Y59B.jpg,"['Adventure', 'Action', 'Comedy', 'Thriller']",tt0327850,The Rundown,"When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.",1595,6.4,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'The Rundown - Trailer', 'key': 'BehhBCBSplY', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': False, 'published_at': '2011-07-01T21:27:59.000Z', 'id': '5e639a9b3e01ea0011e9e163'}]}",6764
/rIAAfzmooIehwrmqVkXDBcBUFtt.jpg,"['Romance', 'Comedy']",tt0328589,Under the Tuscan Sun,"After a rough divorce, Frances, a 35 year old book editor from San Francisco takes a tour of Tuscany at the urgings of her friends. On a whim she buys Bramasole, a run down villa in the Tuscan countryside and begins to piece her life together starting with the villa and finds that life sometimes has unexpected ways of giving her everything she wanted.",675,6.8,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Movies Filmed in Italy: Under the Tuscan Sun - Trailer', 'key': 'fV3B3qYLjHg', 'published_at': '2010-06-15T20:51:11.000Z', 'site': 'YouTube', 'size': 360, 'type': 'Trailer', 'official': False, 'id': '533ec66dc3a3685448001d27'}]}",6765
/umvgkmn3k7Ac3E74IlhCGQpoqgS.jpg,"['Animation', 'Drama', 'Comedy']",tt0286244,Les Triplettes de Belleville,"When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters—an aged song-and-dance team from the days of Fred Astaire—to rescue him.",730,7.4,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Les Triplettes de Belleville [Trailer] (2003)', 'key': 'Npro9kjyaJk', 'published_at': '2008-07-23T15:26:39.000Z', 'site': 'YouTube', 'size': 360, 'type': 'Trailer', 'official': False, 'id': '533ec667c3a3685448001760'}]}",6773
/pM1CnP0ZN2VxmrTAbBZOS3PNoNE.jpg,"['Comedy', 'Music', 'Family']",tt0332379,School of Rock,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fifth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",4645,7.1,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Pledge of Allegiance Clip', 'key': 'GHHu14ihFbM', 'site': 'YouTube', 'size': 720, 'type': 'Clip', 'official': True, 'published_at': '2022-01-12T16:59:49.000Z', 'id': '61f9647feee186006bcfb635'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'YouTube Movies Trailer', 'key': 'l_ngIv5kFNY', 'published_at': '2013-12-03T21:26:27.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': False, 'id': '55741083c3a36838d30060ed'}]}",6863
/ql5O32n3QWXb35iAuvDaIcJGOES.jpg,"['Drama', 'Comedy']",tt0340377,The Station Agent,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.",506,7.4,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': ""The Station Agent | 'Your Own Size' (HD) - Peter Dinklage, Patricia Clarkson | MIRAMAX"", 'key': 'y9qD07tX8-E', 'site': 'YouTube', 'size': 1080, 'type': 'Clip', 'official': True, 'published_at': '2015-02-26T16:29:21.000Z', 'id': '5d289ba2caab6d00129ba95e'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': ""The Station Agent | 'Right of Way' (HD) - Peter Dinklage, Patricia Clarkson | MIRAMAX"", 'key': '7YPYq6INsFo', 'site': 'YouTube', 'size': 1080, 'type': 'Clip', 'official': True, 'published_at': '2015-02-26T16:28:28.000Z', 'id': '5d289bbebe4b3612f5a186f4'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'The Station Agent | Official Trailer (HD) - Peter Dinklage, Michelle Williams | MIRAMAX', 'key': '031TV29V3e0', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'published_at': '2015-01-28T17:00:06.000Z', 'id': '5d289cada294f0000f291f68'}]}",6867
/gLIf2TtQGhIPgpXBQ7yHN3nsduS.jpg,"['Thriller', 'Crime', 'Drama', 'Mystery']",tt0327056,Mystic River,The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,5256,7.7,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Mystic River - Trailer', 'key': '_9I55rBqzV8', 'published_at': '2009-09-29T22:55:43.000Z', 'site': 'YouTube', 'size': 480, 'type': 'Trailer', 'official': True, 'id': '533ec653c3a3685448000299'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Mystic.River.(2003)_TRAILER', 'key': 'nmiA24jwlbM', 'published_at': '2007-05-01T11:25:18.000Z', 'site': 'YouTube', 'size': 360, 'type': 'Trailer', 'official': False, 'id': '533ec653c3a3685448000298'}]}",6870
/x1BTLDDijvms3Yi9NZoxxniTDGA.jpg,"['Crime', 'Comedy', 'Romance']",tt0138524,Intolerable Cruelty,A revenge-seeking gold digger marries a womanizing Beverly Hills lawyer with the intention of making a killing in the divorce.,1170,6.0,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Intolerable Cruelty Trailer', 'key': 'aeuAiVTB3fc', 'published_at': '2011-09-28T15:43:13.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': False, 'id': '538b81e4c3a368713c0016b9'}]}",6873
/lVy5Zqcty2NfemqKYbVJfdg44rK.jpg,"['Action', 'Crime']",tt0266697,Kill Bill: Vol. 1,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",14624,8.0,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Kill Bill Vol  1 - The Whole Bloody Fight Scene', 'key': '8trTO5mJYsg', 'site': 'YouTube', 'size': 1080, 'type': 'Clip', 'official': False, 'published_at': '2017-09-09T05:09:44.000Z', 'id': '5d9d92bfa6e2d200354fd200'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Kill Bill: Vol. 1 | ""My Name Is Buck"" (HD) - A Tarantino Film Starring Uma Thurman | 2003', 'key': '2JqFDdvZgHM', 'site': 'YouTube', 'size': 1080, 'type': 'Clip', 'official': True, 'published_at': '2017-04-26T16:30:56.000Z', 'id': '5d9d92d2a5046e001d836b6a'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Kill Bill: Vol. 1 | ""Confronting Gogo"" (HD) - A Tarantino Film Starring Uma Thurman | 2003', 'key': '499Aiwh_If0', 'site': 'YouTube', 'size': 1080, 'type': 'Teaser', 'official': True, 'published_at': '2017-04-26T16:30:55.000Z', 'id': '5d9d92de4772150041036f9c'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Kill Bill: Volume 1 | Official Green Band Trailer (HD) - Uma Thurman, Lucy Liu | MIRAMAX', 'key': 'c_dNIXwrbzY', 'published_at': '2016-03-21T16:17:57.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'id': '58f68a15c3a368413b0030e3'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Kill Bill Vol.1 O-Ren Ishii v The Bride (Cotton Mouth v Black Mamba) Fight Scene HD', 'key': 'uSjS_l3wGu8', 'site': 'YouTube', 'size': 1080, 'type': 'Clip', 'official': False, 'published_at': '2014-11-24T14:25:45.000Z', 'id': '5d9d92914772150041036f41'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Kill Bill: Vol. 1 (6/12) Movie CLIP - Tanaka Loses His Head (2003) HD', 'key': 'OLvz5E61UNs', 'site': 'YouTube', 'size': 1080, 'type': 'Clip', 'official': False, 'published_at': '2011-09-28T05:50:52.000Z', 'id': '5d9d92b5a5046e00368372a1'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Kill Bill: Vol. 1 (1/12) Movie CLIP - Hello Vernita (2003) HD', 'key': 'kgRlzeYc1nk', 'site': 'YouTube', 'size': 1080, 'type': 'Clip', 'official': False, 'published_at': '2011-09-28T05:29:26.000Z', 'id': '5d9d9283477215001d0353ac'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': ""Kill Bill - The Bride VS. Gogo and The Crazy 88's (Alternate Version)"", 'key': 'a3aFv8IQb4s', 'site': 'YouTube', 'size': 1080, 'type': 'Clip', 'official': False, 'published_at': '2009-08-27T20:44:56.000Z', 'id': '5d9d9277f96a390033f76225'}]}",6874
/zIckqbwhqxiMQKcpfdPuOCXfp5c.jpg,"['Drama', 'Thriller']",tt0313542,Runaway Jury,A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.,981,6.9,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Runaway Jury Official Trailer #1 - Gene Hackman, Dustin Hoffman Movie (2003)', 'key': 'c80vGyzA0LI', 'site': 'YouTube', 'size': 360, 'type': 'Trailer', 'official': False, 'published_at': '2012-02-27T23:11:31.000Z', 'id': '5ce0ba31c3a368469d2079b0'}]}",6879
/4ml6eXieYnW6qv9qHwUUfDi0ntm.jpg,['Comedy'],tt0306047,Scary Movie 3,"In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process.",3295,6.0,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Scary Movie 3 (2003) Trailer #1 | Movieclips Classic Trailers', 'key': 'O21wD8Tzr2k', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': False, 'published_at': '2020-08-18T13:00:11.000Z', 'id': '5f3d5afb9715ae0034def09e'}]}",6888
/1Aw7WCRrjL1Gh6FHnNn25SrvGMs.jpg,"['Crime', 'Drama']",tt0363589,Elephant,Several ordinary high school students go through their daily routine as two others prepare for something more malevolent.,1462,7.1,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Elephant (2003) Trailer', 'key': 'PBTBoUvvFnA', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'published_at': '2012-01-20T19:46:52.000Z', 'id': '6028fd9ea67254003f6a8a9a'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Elephant - trailer - Gus Van Sant - 2003', 'key': 'LLakpFFOsUI', 'site': 'YouTube', 'size': 360, 'type': 'Trailer', 'official': False, 'published_at': '2011-07-24T16:33:04.000Z', 'id': '6028fd91417aaf003f07c834'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Elephant (Trailer)', 'key': 'htlsOf3PnGY', 'published_at': '2006-11-25T18:50:41.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '533ec659c3a36854480009ae'}]}",6890
/533xAMhhVyjTy8hwMUFEt5TuDfR.jpg,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",tt0242653,The Matrix Revolutions,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,8118,6.7,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'The Matrix Revolutions | Full Movie Preview | Warner Bros. Entertainment', 'key': 'zOh_pjoYTq8', 'site': 'YouTube', 'size': 1080, 'type': 'Clip', 'official': True, 'published_at': '2020-07-17T21:59:51.000Z', 'id': '615f998f69eb90002a324bd6'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Official Trailer #1', 'key': 'hMbexEPAOQI', 'published_at': '2013-12-03T00:43:20.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'id': '592d0a7ac3a3680fe700adb5'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Saviors of Zion', 'key': 'RP7pZNhYm3c', 'published_at': '2011-05-27T01:48:41.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Clip', 'official': False, 'id': '5ae21f08c3a36876ab0154f3'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Last Kiss', 'key': '9rySfLgqHJc', 'published_at': '2011-05-27T01:47:56.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Clip', 'official': False, 'id': '5ae21f1f92514124c7015b0e'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Crashing The Matrix', 'key': 'FXKx1sX8ESs', 'published_at': '2011-05-27T01:47:12.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Clip', 'official': False, 'id': '5ae21f4bc3a368151d014557'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Blaze of Glory', 'key': 'jk3Z-MVoUg4', 'published_at': '2011-05-27T01:45:48.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Clip', 'official': False, 'id': '5ae21ef392514124c7015a97'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'It Ends Tonight', 'key': 'YBQLEhzlYX8', 'published_at': '2011-05-27T01:45:36.000Z', 'site': 'YouTube', 'size': 720, 'type': 'Clip', 'official': False, 'id': '5ae21f350e0a262a5201847c'}]}",6934
/yNr7tuh3Ka3XLaVniaDmt6wXUho.jpg,"['Comedy', 'Family', 'Fantasy']",tt0319343,Elf,"When young Buddy falls into Santa's gift sack on Christmas Eve, he's transported back to the North Pole and raised as a toy-making elf by Santa's helpers. But as he grows into adulthood, he can't shake the nagging feeling that he doesn't belong. Buddy vows to visit Manhattan and find his real dad, a workaholic publisher.",3214,6.6,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': '""Behind the Scene"" with ELF cinematographer Greg Gardiner - AFI Movie Club', 'key': 'H5O_0Poxtb8', 'site': 'YouTube', 'size': 720, 'type': 'Trailer', 'official': False, 'published_at': '2020-12-22T13:30:05.000Z', 'id': '5fea1405a14bef003e2f158c'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'How They Made Elf | The Holiday Movies That Made Us', 'key': 'rYPJYxEoPCg', 'site': 'YouTube', 'size': 1080, 'type': 'Behind the Scenes', 'official': True, 'published_at': '2020-11-30T16:00:00.000Z', 'id': '5fcc38e6813831003f80a232'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Elf - Trailer', 'key': 'LMPyILBePfI', 'published_at': '2016-12-15T23:13:14.000Z', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'id': '590d0ef1c3a36864fc004c09'}]}",6936
/xUWf5xX0AnZgAnYXAMk03zTbsef.jpg,"['Comedy', 'Romance', 'Drama']",tt0314331,Love Actually,"'Love Actually' follows the lives of eight very different couples dealing with their love lives, in various loosely and interrelated tales, all set during a frantic month before Christmas in London, England.",5502,7.1,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Love Actually | A Party at No. 10 Downing Street (Hugh Grant) | Extended Preview', 'key': 'mEV5-TrSiaA', 'site': 'YouTube', 'size': 1080, 'type': 'Clip', 'official': True, 'published_at': '2021-12-23T17:00:37.000Z', 'id': '6269b7729f37b00066e95e4e'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Love Actually | Cards on the Doorstep', 'key': 'QyN9E08vFSY', 'site': 'YouTube', 'size': 1080, 'type': 'Clip', 'official': True, 'published_at': '2019-12-11T16:00:07.000Z', 'id': '6269b7b8614c6d0066310fad'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Love Actually (2003) Official Trailer - Colin Firth, Emma Thompson Movie HD', 'key': 'H9Z3_ifFheQ', 'published_at': '2016-06-08T16:49:30.000Z', 'site': 'YouTube', 'size': 480, 'type': 'Trailer', 'official': False, 'id': '575980549251417565001b94'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': '10th Anniversary Trailer', 'key': 'PP3g0WzGdQY', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': True, 'published_at': '2013-08-23T21:11:31.000Z', 'id': '6269b78d1f98d10050ba9865'}]}",6942
/m11Mej9vbQqcXWgYrgPboCJ9NUh.jpg,"['Adventure', 'Drama', 'War']",tt0311113,Master and Commander: The Far Side of the World,"After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend.",2464,7.1,"{'results': [{'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Master And Commander: The Far Side Of The World 2003 Trailer', 'key': 'JnBiyOKkop4', 'site': 'YouTube', 'size': 1080, 'type': 'Trailer', 'official': False, 'published_at': '2017-01-05T09:52:38.000Z', 'id': '5e979f2c9defda0015baa9bd'}, {'iso_639_1': 'en', 'iso_3166_1': 'US', 'name': 'Master and Commander Trailer US Theatrical', 'key': '4wDVf5Tkc88', 'published_at': '2009-08-30T22:10:07.000Z', 'site': 'YouTube', 'size': 360, 'type': 'Trailer', 'official': False, 'id': '533ec663c3a36854480013c0'}]}",6947
