,imdbId,movieId
19383,89851,95484
19384,88291,95486
19385,337692,95488
19386,1247683,95491
19387,1829041,95494
19388,142241,95497
19389,142242,95499
19390,1205541,95504
19391,1680133,95506
19392,1598873,95508
19393,948470,95510
19394,86667,95517
19395,142238,95519
19396,69172,95521
19397,930083,95524
19398,1731998,95529
19399,330536,95531
19400,74515,95533
19401,1261978,95539
19402,5,95541
19403,1667889,95543
19404,2125435,95558
19405,80593,95560
19406,19843,95563
19407,61553,95565
19408,1716777,95567
19409,160440,95570
19410,1446089,95572
19411,61675,95574
19412,72958,95576
19413,1732676,95578
19414,19886,95581
19415,1615065,95583
19416,281634,95588
19417,2082410,95591
19418,1830495,95595
19419,1301706,95597
19420,869019,95600
19421,2082262,95602
19422,996994,95604
19423,118489,95606
19424,1450328,95611
19425,1854364,95613
19426,78813,95615
19427,303017,95617
19428,1313113,95624
19429,93832,95628
19430,1078933,95633
19431,60681,95643
19432,1756818,95650
19433,32457,95652
19434,131409,95654
19435,1679248,95658
19436,345852,95668
19437,2215285,95670
19438,71229,95672
19439,203536,95688
19440,1568341,95690
19441,1686039,95695
19442,1431122,95697
19443,1135983,95705
19444,1820723,95717
19445,1298649,95720
19446,1500906,95732
19447,68509,95735
19448,283851,95738
19449,283856,95740
19450,1703125,95742
19451,1602472,95744
19452,79773,95746
19453,1694508,95748
19454,163914,95750
19455,111399,95752
19456,1440741,95754
19457,284714,95756
19458,1043753,95758
19459,1726669,95761
19460,214311,95765
19461,25329,95767
19462,791307,95769
19463,285036,95771
19464,1690483,95773
19465,1091172,95776
19466,142234,95780
19467,142236,95782
19468,39495,95784
19469,209110,95794
19470,1137996,95796
19471,1795702,95804
19472,1381413,95814
19473,455323,95816
19474,30082,95830
19475,28827,95832
19476,1368858,95835
19477,172238,95837
19478,216621,95839
19479,58154,95843
19480,1151923,95854
19481,97674,95856
19482,248808,95858
19483,1839492,95873
19484,1386703,95875
19485,1437849,95890
19486,1767272,95896
19487,1772373,95898
19488,323339,95901
19489,1595833,95926
19490,109770,95932
19491,310733,95935
19492,418778,95937
19493,1924394,95939
19494,1482991,95941
19495,1360767,95945
19496,1630637,95949
19497,248194,95961
19498,142243,95963
19499,142245,95965
19500,1684558,95967
19501,120428,95969
19502,456123,95971
19503,321715,95973
19504,1189349,95975
19505,332166,95977
19506,401703,95979
19507,1261862,95982
19508,1767319,95984
19509,1223934,96002
19510,142247,96004
19511,142232,96007
19512,139738,96009
19513,1227548,96018
19514,1235841,96020
19515,38478,96022
19516,1919090,96024
19517,1881024,96026
19518,400347,96028
19519,349113,96030
19520,1318025,96034
19521,27126,96052
19522,889665,96054
19523,279919,96056
19524,2043931,96058
19525,124307,96060
19526,497298,96062
19527,1735862,96064
19528,1436559,96066
19529,969647,96069
19530,1612246,96071
19531,442632,96075
19532,1074638,96079
19533,94097,96082
19534,57286,96084
19535,57162,96086
19536,338828,96096
19537,1132594,96098
19538,116341,96105
19539,1790886,96110
19540,1941668,96112
19541,1990181,96114
19542,1535438,96121
19543,1156395,96131
19544,49900,96144
19545,176943,96146
19546,304584,96148
19547,2125666,96150
19548,1704161,96160
19549,432267,96170
19550,36418,96176
19551,1559025,96179
19552,824330,96181
19553,43380,96193
19554,1380201,96195
19555,1535491,96197
19556,780645,96200
19557,1817753,96210
19558,819791,96212
19559,1438534,96214
19560,39340,96216
19561,63173,96218
19562,244199,96221
19563,51955,96223
19564,59668,96225
19565,1248984,96227
19566,1727252,96239
19567,90265,96242
19568,68000,96244
19569,70017,96246
19570,1726661,96250
19571,1954299,96252
19572,83783,96255
19573,65834,96257
19574,1815799,96259
19575,2164862,96264
19576,1623745,96266
19577,360839,96273
19578,107199,96275
19579,124836,96277
19580,81794,96279
19581,1623288,96281
19582,2023453,96283
19583,1437833,96286
19584,256106,96288
19585,37154,96290
19586,36036,96292
19587,312450,96294
19588,2066040,96296
19589,454155,96298
19590,1542928,96300
19591,2025526,96302
19592,1728196,96304
19593,1577052,96306
19594,1405365,96314
19595,417416,96316
19596,1660302,96337
19597,2039333,96347
19598,2097307,96367
19599,828393,96370
19600,1441940,96373
19601,1175713,96383
19602,71690,96401
19603,291082,96405
19604,1690455,96407
19605,94752,96409
19606,2076781,96411
19607,64068,96413
19608,2297164,96415
19609,1547234,96417
19610,53106,96419
19611,19109,96421
19612,99524,96423
19613,80397,96428
19614,1462769,96430
19615,1212450,96432
19616,1134828,96435
19617,1714203,96448
19618,59063,96451
19619,1603257,96456
19620,83316,96460
19621,2077851,96467
19622,1368982,96469
19623,106104,96471
19624,114180,96473
19625,63363,96479
19626,284329,96481
19627,811026,96486
19628,2125608,96488
19629,431021,96490
19630,1975249,96496
19631,1907779,96498
19632,1440232,96501
19633,2067003,96504
19634,1433822,96510
19635,1819513,96512
19636,1715827,96514
19637,1039992,96516
19638,365651,96518
19639,114182,96520
19640,494901,96522
19641,1394174,96524
19642,1619277,96530
19643,1851900,96532
19644,986230,96535
19645,473333,96537
19646,465160,96539
19647,68661,96543
19648,31650,96545
19649,191053,96547
19650,2028530,96563
19651,1920849,96565
19652,1840417,96567
19653,1729226,96569
19654,57517,96571
19655,1043869,96574
19656,59459,96576
19657,64674,96578
19658,467867,96585
19659,1981677,96588
19660,1366365,96590
19661,2063666,96592
19662,49537,96594
19663,1368440,96596
19664,80132,96598
19665,424176,96601
19666,483179,96603
19667,770802,96606
19668,114308,96608
19669,1276104,96610
19670,1971352,96612
19671,2395459,96614
19672,1232200,96616
19673,940657,96621
19674,87127,96629
19675,92860,96631
19676,1757742,96634
19677,1885281,96638
19678,1572154,96640
19679,43532,96642
19680,59936,96644
19681,71600,96651
19682,66517,96653
19683,1990314,96655
19684,1774438,96662
19685,1772424,96664
19686,1845773,96667
19687,1082599,96669
19688,1764366,96671
19689,368520,96679
19690,69684,96681
19691,1737747,96683
19692,1393742,96687
19693,477065,96689
19694,1855325,96691
19695,2083383,96693
19696,27484,96695
19697,43118,96697
19698,1680045,96700
19699,460747,96702
19700,391067,96704
19701,8634,96706
19702,23986,96710
19703,29394,96717
19704,1569505,96722
19705,2112868,96724
19706,1710417,96726
19707,1560747,96728
19708,81180,96730
19709,141762,96732
19710,95408,96734
19711,1343727,96737
19712,25964,96739
19713,1877543,96748
19714,1764183,96751
19715,1758575,96753
19716,847745,96755
19717,1267498,96757
19718,32916,96759
19719,2125490,96762
19720,2072268,96764
19721,2155247,96769
19722,2137916,96771
19723,59581,96773
19724,176016,96775
19725,79264,96789
19726,48260,96792
19727,1792799,96794
19728,73149,96796
19729,276428,96799
19730,963965,96801
19731,114132,96803
19732,209174,96805
19733,2005164,96807
19734,1753521,96809
19735,1855199,96811
19736,29000,96813
19737,2105044,96815
19738,1653827,96817
19739,404029,96819
19740,1659337,96821
19741,57293,96823
19742,2106476,96829
19743,2076220,96832
19744,2343601,96834
19745,2009643,96836
19746,1190072,96840
19747,1510907,96842
19748,1753722,96845
19749,1876451,96849
19750,488928,96851
19751,1512240,96853
19752,1748179,96857
19753,2150521,96859
19754,1397280,96861
19755,1496422,96863
19756,300444,96865
19757,2124908,96868
19758,25681,96870
19759,30642,96872
19760,1002573,96894
19761,1339302,96897
19762,385073,96901
19763,2062555,96903
19764,412608,96905
19765,1039790,96907
19766,1864557,96909
19767,1276419,96911
19768,1582507,96917
19769,2098627,96919
19770,79642,96921
19771,2043757,96923
19772,43619,96925
19773,1695409,96927
19774,77421,96933
19775,319901,96935
19776,2193698,96937
19777,2109106,96939
19778,2247692,96941
19779,1987018,96943
19780,1638328,96945
19781,1695831,96947
19782,1582244,96950
19783,1462014,96952
19784,20838,96954
19785,47590,96960
19786,16022,96962
19787,1658837,96964
19788,1650048,96966
19789,1839654,96969
19790,1531930,96971
19791,25617,96973
19792,1592873,96975
19793,34093,96983
19794,63371,96985
19795,1673697,96991
19796,69368,96993
19797,2062996,97002
19798,790723,97005
19799,60770,97008
19800,449599,97010
19801,2053425,97024
19802,18530,97026
19803,63195,97029
19804,63206,97031
19805,203635,97035
19806,37035,97037
19807,36135,97039
19808,2308773,97042
19809,829424,97046
19810,2107648,97051
19811,1988781,97055
19812,1613750,97057
19813,2215719,97059
19814,19725,97061
19815,62453,97065
19816,24962,97068
19817,76639,97070
19818,360946,97073
19819,274530,97092
19820,412852,97094
19821,264804,97096
19822,436845,97115
19823,253078,97117
19824,1433819,97119
19825,2034123,97124
19826,67699,97128
19827,1701976,97132
19828,259731,97134
19829,61514,97137
19830,50201,97139
19831,492060,97146
19832,246601,97148
19833,352468,97151
19834,436445,97153
19835,1918727,97161
19836,1711487,97163
19837,2190421,97165
19838,1183919,97168
19839,1142977,97172
19840,1282052,97175
19841,1831611,97177
19842,103601,97184
19843,2142889,97186
19844,1922777,97188
19845,285089,97190
19846,157938,97192
19847,376921,97194
19848,281190,97196
19849,53242,97200
19850,1396221,97216
19851,1440379,97220
19852,837562,97225
19853,968760,97227
19854,2014338,97230
19855,1231586,97232
19856,293282,97234
19857,429086,97236
19858,199741,97238
19859,259747,97240
19860,60278,97242
19861,1995304,97244
19862,26197,97246
19863,24968,97250
19864,99310,97252
19865,59709,97254
19866,102958,97256
19867,1192431,97280
19868,54768,97283
19869,54325,97285
19870,52169,97296
19871,266010,97300
19872,1029440,97302
19873,1024648,97304
19874,1931533,97306
19875,1907731,97308
19876,1349451,97311
19877,15213,97319
19878,1985017,97324
19879,1760967,97326
19880,1872818,97328
19881,85183,97330
19882,120299,97332
19883,54197,97334
19884,443284,97336
19885,1250861,97382
19886,2151543,97384
19887,457302,97386
19888,1753813,97388
19889,1704614,97390
19890,2125653,97393
19891,2130321,97395
19892,1262863,97397
19893,1867101,97401
19894,1906426,97423
19895,1558972,97455
19896,56403,97457
19897,31387,97460
19898,844993,97462
19899,60082,97464
19900,2327631,97466
19901,1232775,97468
19902,1886493,97470
19903,81417,97494
19904,43075,97526
19905,1899324,97533
19906,63169,97536
19907,46447,97538
19908,35521,97540
19909,407888,97542
19910,129897,97544
19911,148110,97546
19912,73044,97548
19913,323495,97550
19914,1029340,97552
19915,1120945,97593
19916,1490637,97595
19917,1517214,97597
19918,57238,97600
19919,1130087,97615
19920,2124803,97639
19921,1649444,97643
19922,32490,97646
19923,1954470,97648
19924,1588886,97650
19925,1235142,97660
19926,1817676,97662
19927,1597522,97665
19928,43744,97667
19929,43828,97670
19930,2147134,97673
19931,455581,97680
19932,35648,97685
19933,110785,97688
19934,463385,97690
19935,2177843,97692
19936,2050633,97694
19937,1059836,97697
19938,996930,97699
19939,2109184,97701
19940,2209386,97703
19941,88395,97705
19942,1699233,97707
19943,1981080,97709
19944,47832,97711
19945,62411,97713
19946,835418,97715
19947,1840388,97722
19948,458227,97724
19949,76770,97726
19950,109784,97730
19951,288263,97732
19952,1772271,97740
19953,1712170,97742
19954,2048877,97744
19955,1371111,97752
19956,107455,97755
19957,424755,97757
19958,486560,97759
19959,357182,97761
19960,1929387,97763
19961,1580346,97765
19962,1699185,97768
19963,2132485,97773
19964,2113090,97775
19965,2104994,97779
19966,469966,97781
19967,938330,97785
19968,108518,97787
19969,929753,97789
19970,82467,97792
19971,1018817,97794
19972,41473,97797
19973,981042,97799
19974,2036408,97801
19975,2072241,97806
19976,1239290,97808
19977,978569,97815
19978,89852,97817
19979,47679,97819
19980,9976,97821
19981,1723118,97823
19982,1638353,97826
19983,99729,97828
19984,1629757,97832
19985,1486616,97834
19986,1648179,97836
19987,1507408,97845
19988,129358,97847
19989,83283,97849
19990,110668,97853
19991,174741,97855
19992,1655416,97858
19993,1764234,97860
19994,1966604,97866
19995,1606829,97868
19996,1866249,97870
19997,314325,97872
19998,996957,97874
19999,345616,97876
20000,34092,97878
20001,56930,97880
20002,1297298,97882
20003,63655,97884
20004,1376233,97886
20005,2366710,97888
20006,2092011,97895
20007,113037,97897
20008,173443,97899
20009,2063781,97904
20010,1254696,97906
20011,796302,97908
20012,1233599,97910
20013,1772341,97913
20014,84268,97915
20015,171227,97917
20016,113002,97919
20017,1045658,97921
20018,1907668,97923
20019,1238843,97930
20020,2125423,97933
20021,1781769,97936
20022,454876,97938
20023,31891,97940
20024,1756799,97946
20025,970965,97948
20026,1258972,97950
20027,2023367,97952
20028,440410,97955
20029,1984153,97957
20030,2073016,97959
20031,1438173,97966
20032,829176,97968
20033,1122775,97971
20034,119710,97973
20035,67541,97984
20036,1870529,97986
20037,1713476,97988
20038,1783798,97994
20039,1556243,97998
20040,2172071,98000
20041,1760980,98002
20042,448120,98004
20043,137951,98007
20044,1433207,98013
20045,850677,98015
20046,1226240,98017
20047,970472,98019
20048,1683921,98022
20049,24819,98027
20050,281617,98030
20051,228054,98032
20052,276011,98034
20053,1802197,98036
20054,318641,98041
20055,53317,98043
20056,1035729,98045
20057,499487,98052
20058,1656186,98054
20059,1602620,98056
20060,1529331,98059
20061,1900893,98061
20062,87738,98063
20063,1800266,98065
20064,1473063,98067
20065,66031,98069
20066,415080,98072
20067,366598,98076
20068,75922,98078
20069,1039646,98080
20070,1753968,98083
20071,1231287,98085
20072,1362058,98087
20073,2124074,98107
20074,1641975,98109
20075,2071441,98111
20076,83661,98114
20077,1781896,98116
20078,156182,98120
20079,1942884,98122
20080,2313197,98124
20081,1951166,98126
20082,1471171,98131
20083,1291549,98140
20084,1844811,98142
20085,302427,98144
20086,1728130,98151
20087,443272,98154
20088,1493157,98160
20089,24851,98162
20090,1285240,98167
20091,1723047,98169
20092,16669,98171
20093,94826,98173
20094,1545106,98175
20095,54731,98183
20096,2145540,98187
20097,1407065,98189
20098,1930371,98191
20099,2120152,98193
20100,2283748,98198
20101,66415,98200
20102,1673434,98203
20103,1884414,98211
20104,15684,98213
20105,1807892,98217
20106,462667,98219
20107,179641,98221
20108,85739,98224
20109,383046,98228
20110,1715873,98230
20111,1845849,98237
20112,1234719,98239
20113,2084098,98241
20114,1446192,98243
20115,45130,98246
20116,54734,98248
20117,855852,98251
20118,64353,98253
20119,73418,98261
20120,2104852,98271
20121,395514,98273
20122,162555,98275
20123,442207,98277
20124,2006040,98279
20125,28872,98284
20126,25129,98286
20127,53341,98288
20128,1986953,98290
20129,1645164,98294
20130,1667310,98296
20131,1286809,98298
20132,23491,98304
20133,29571,98306
20134,50864,98309
20135,45837,98311
20136,45854,98313
20137,39054,98323
20138,56387,98325
20139,1818443,98328
20140,2454898,98330
20141,926317,98335
20142,1422598,98337
20143,452332,98339
20144,128137,98341
20145,44855,98344
20146,43514,98346
20147,43120,98348
20148,2094920,98353
20149,1095423,98358
20150,1531901,98361
20151,1093355,98363
20152,1650058,98367
20153,2262308,98369
20154,1800741,98373
20155,43150,98376
20156,1598496,98378
20157,1716747,98381
20158,385330,98383
20159,297994,98385
20160,804504,98387
20161,51881,98389
20162,478216,98391
20163,39288,98394
20164,16829,98398
20165,1959409,98400
20166,1337366,98402
20167,2406990,98404
20168,239879,98406
20169,495813,98409
20170,275413,98411
20171,489093,98413
20172,353849,98415
20173,23786,98437
20174,1562849,98439
20175,30657,98441
20176,306355,98443
20177,1340425,98445
20178,1870425,98447
20179,1740053,98449
20180,41549,98452
20181,41093,98456
20182,24854,98458
20183,81613,98460
20184,185591,98462
20185,75439,98464
20186,74747,98467
20187,75201,98469
20188,76661,98471
20189,59050,98473
20190,59499,98475
20191,79002,98477
20192,1693843,98481
20193,1452297,98483
20194,2209300,98485
20195,2388725,98491
20196,76227,98493
20197,77541,98497
20198,79315,98499
20199,79484,98501
20200,80623,98503
20201,792984,98507
20202,1314240,98509
20203,455142,98511
20204,92011,98513
20205,410626,98518
20206,82106,98520
20207,106302,98523
20208,66674,98526
20209,1326839,98528
20210,1928330,98532
20211,1242447,98552
20212,2281069,98554
20213,1492820,98556
20214,79509,98558
20215,85864,98560
20216,1839591,98563
20217,1144579,98566
20218,1649780,98570
20219,272052,98572
20220,101869,98581
20221,2062645,98583
20222,975645,98585
20223,2177511,98587
20224,104516,98589
20225,70356,98591
20226,347718,98593
20227,75939,98595
20228,94644,98601
20229,1798188,98604
20230,1483797,98607
20231,39472,98609
20232,30302,98611
20233,33780,98613
20234,101522,98615
20235,264813,98617
20236,2069830,98619
20237,1679681,98621
20238,86605,98623
20239,482461,98626
20240,1714205,98629
20241,1922561,98631
20242,89177,98633
20243,90342,98636
20244,37848,98643
20245,246278,98693
20246,163494,98695
20247,66798,98697
20248,226418,98699
20249,15589,98751
20250,1772230,98755
20251,1478291,98757
20252,79891,98759
20253,86301,98761
20254,1737122,98766
20255,418879,98768
20256,91607,98783
20257,1876446,98786
20258,31972,98788
20259,221300,98795
20260,2178941,98797
20261,1979172,98799
20262,30371,98803
20263,35068,98805
20264,41662,98807
20265,903624,98809
20266,393493,98815
20267,1595364,98817
20268,2354103,98819
20269,96507,98821
20270,95542,98823
20271,97775,98825
20272,108624,98829
20273,2331880,98834
20274,1477855,98836
20275,1132449,98838
20276,57230,98840
20277,1034090,98842
20278,1954352,98845
20279,113153,98847
20280,110463,98850
20281,120530,98852
20282,163818,98854
20283,77772,98856
20284,431827,98859
20285,74524,98861
20286,1241017,98908
20287,1986204,98911
20288,2014392,98913
20289,1242521,98922
20290,1132607,98924
20291,1528224,98927
20292,471239,98929
20293,492337,98931
20294,1934269,98933
20295,869155,98936
20296,1550902,98938
20297,91935,98941
20298,48517,98943
20299,1129420,98949
20300,2082197,98956
20301,262414,98958
20302,1790885,98961
20303,2190367,98963
20304,2253947,98965
20305,1579361,98973
20306,2099556,98975
20307,12,98981
20308,373690,98983
20309,114732,98985
20310,1286147,98989
20311,1323044,98991
20312,63127,98994
20313,77547,98996
20314,1867566,98999
20315,1925431,99005
20316,1588173,99007
20317,815165,99012
20318,780503,99014
20319,1943747,99020
20320,25579,99022
20321,1027820,99024
20322,112387,99026
20323,349225,99028
20324,1901040,99030
20325,2125698,99041
20326,1836987,99043
20327,1393746,99045
20328,1989475,99047
20329,377990,99050
20330,411117,99054
20331,66952,99056
20332,2112293,99058
20333,1629376,99061
20334,468683,99064
20335,68294,99068
20336,26835,99085
20337,1540128,99087
20338,28118,99089
20339,1124397,99091
20340,1024856,99101
20341,284519,99103
20342,1694020,99106
20343,63013,99108
20344,1965065,99110
20345,790724,99112
20346,1853728,99114
20347,1758830,99117
20348,260155,99119
20349,97550,99122
20350,67991,99124
20351,87250,99126
20352,295052,99128
20353,113376,99130
20354,1792647,99143
20355,1649419,99145
20356,57916,99147
20357,1707386,99149
20358,74569,99169
20359,1863323,99171
20360,61414,99173
20361,1791614,99178
20362,2087878,99180
20363,450326,99182
20364,115813,99191
20365,54296,99210
20366,1588412,99214
20367,1230215,99217
20368,1441951,99220
20369,2347497,99222
20370,1577883,99238
20371,1174034,99240
20372,182357,99243
20373,34091,99246
20374,1447479,99249
20375,79514,99251
20376,73946,99253
20377,125301,99258
20378,1562563,99260
20379,25829,99270
20380,28315,99273
20381,31995,99276
20382,2042432,99279
20383,1521874,99285
20384,119972,99287
20385,419673,99289
20386,415607,99294
20387,1999995,99296
20388,2354104,99298
20389,1865425,99305
20390,77827,99308
20391,39892,99314
20392,906599,99317
20393,2119474,99320
20394,1600207,99325
20395,101256,99327
20396,100975,99329
20397,115006,99331
20398,2205401,99335
20399,49224,99337
20400,179841,99343
20401,2397471,99345
20402,934446,99347
20403,2072141,99349
20404,98350,99351
20405,1610516,99355
20406,2208144,99364
20407,938666,99367
20408,1252380,99371
20409,1447972,99373
20410,84424,99380
20411,1727506,99384
20412,1270120,99387
20413,374275,99389
20414,138764,99395
20415,113662,99397
20416,1305869,99400
20417,1374985,99402
20418,1838571,99413
20419,1047540,99415
20420,2343713,99417
20421,1634016,99420
20422,1719634,99434
20423,1783732,99437
20424,1649433,99439
20425,1680059,99441
20426,41187,99444
20427,1422786,99446
20428,1529666,99448
20429,1998399,99450
20430,1746264,99452
20431,2380247,99468
20432,1748227,99470
20433,1313145,99474
20434,1568925,99476
20435,1811315,99478
20436,1836212,99487
20437,447221,99489
20438,2129930,99491
20439,2287749,99493
20440,1754078,99495
20441,280474,99497
20442,91621,99499
20443,790618,99502
20444,1754853,99513
20445,53458,99515
20446,33288,99517
20447,1570594,99519
20448,374764,99521
20449,1194242,99523
20450,1678051,99525
20451,1979319,99530
20452,230534,99532
20453,1757746,99537
20454,1303233,99539
20455,2294729,99549
20456,50709,99560
20457,44907,99562
20458,34514,99564
20459,348254,99566
20460,373873,99568
20461,71163,99570
20462,1609790,99572
20463,2091473,99574
20464,364556,99591
20465,1821427,99594
20466,140826,99596
20467,71357,99598
20468,66053,99600
20469,907848,99602
20470,102394,99604
20471,1039786,99607
20472,1242642,99609
20473,72814,99611
20474,1500512,99613
20475,1634300,99615
20476,1579236,99631
20477,857190,99633
20478,2181931,99636
20479,1244666,99638
20480,1276947,99640
20481,105598,99642
20482,491587,99644
20483,39806,99659
20484,69466,99663
20485,1946289,99665
20486,1877893,99667
20487,159241,99669
20488,68606,99671
20489,89018,99673
20490,2085002,99675
20491,881909,99677
20492,1675161,99679
20493,2083379,99687
20494,246520,99689
20495,486636,99691
20496,1038045,99693
20497,1921070,99695
20498,361856,99699
20499,1754351,99706
20500,1561770,99708
20501,24549,99717
20502,1446695,99719
20503,1572315,99721
20504,1329177,99724
20505,1853555,99726
20506,1321870,99728
20507,2112131,99731
20508,496350,99733
20509,256341,99735
20510,283999,99737
20511,88379,99739
20512,1381404,99741
20513,1483756,99744
20514,1867093,99746
20515,1915570,99748
20516,1491044,99750
20517,1510918,99754
20518,93465,99756
20519,131046,99758
20520,1567736,99760
20521,2396224,99764
20522,1696202,99766
20523,893346,99768
20524,2243537,99787
20525,1130969,99790
20526,148573,99792
20527,1327628,99795
20528,2332881,99798
20529,1117386,99800
20530,2057455,99807
20531,1618399,99809
20532,1931388,99811
20533,2166834,99813
20534,86877,99815
20535,2258281,99817
20536,1961324,99820
20537,2077826,99822
20538,1007026,99826
20539,1268989,99828
20540,239921,99832
20541,1956594,99839
20542,2062969,99841
20543,2111478,99843
20544,2366308,99846
20545,1840343,99848
20546,77630,99850
20547,1762248,99853
20548,70928,99855
20549,431420,99857
20550,800095,99859
20551,905345,99861
20552,1507261,99866
20553,1315216,99871
20554,1710573,99873
20555,2004262,99875
20556,2053352,99889
20557,1391676,99891
20558,834938,99893
20559,499238,99895
20560,1493825,99897
20561,107519,99899
20562,1869593,99901
20563,1135941,99904
20564,2150332,99906
20565,475750,99908
20566,1549920,99910
20567,2023587,99912
20568,1054113,99915
20569,2084989,99917
20570,22882,99919
20571,1835920,99922
20572,1511532,99925
20573,2024396,99933
20574,1418712,99937
20575,293525,99939
20576,70000,99941
20577,339312,99946
20578,1235522,99957
20579,1213832,99960
20580,122565,99962
20581,2082221,99964
20582,2115295,99968
20583,285182,99970
20584,2073029,99986
20585,1913002,99989
20586,1770734,99992
20587,2112287,99994
20588,1995341,99996
20589,61080,99999
20590,64179,100001
20591,51143,100003
20592,189525,100006
20593,1787810,100008
20594,1758570,100010
20595,2120779,100013
20596,995033,100015
20597,2011953,100017
20598,2040281,100032
20599,1806911,100034
20600,2370140,100036
20601,1211890,100038
20602,267989,100040
20603,50470,100042
20604,1806234,100044
20605,1842793,100046
20606,1710590,100048
20607,185048,100050
20608,1989593,100052
20609,9652,100054
20610,1465478,100056
20611,1625345,100058
20612,1937339,100060
20613,1606384,100062
20614,1911553,100068
20615,1192624,100070
20616,2066922,100072
20617,1325723,100075
20618,123328,100077
20619,74356,100079
20620,54495,100081
20621,1333125,100083
20622,874289,100085
20623,110667,100087
20624,2199603,100089
20625,36005,100091
20626,1988591,100093
20627,1003113,100096
20628,171587,100099
20629,1376422,100101
20630,119418,100103
20631,2152198,100106
20632,1904996,100108
20633,1702016,100131
20634,2008006,100138
20635,1542486,100141
20636,1827578,100143
20637,168845,100145
20638,106217,100147
20639,1734548,100150
20640,1667130,100155
20641,2106739,100157
20642,2023690,100159
20643,1399210,100161
20644,1428538,100163
20645,42650,100165
20646,1193626,100167
20647,1291547,100169
20648,57846,100171
20649,1488598,100173
20650,1584131,100180
20651,1919017,100183
20652,2035630,100185
20653,2070768,100188
20654,2507488,100190
20655,102129,100192
20656,2274356,100194
20657,965382,100196
20658,1706542,100198
20659,359078,100200
20660,1223379,100203
20661,68371,100205
20662,293437,100208
20663,2113113,100210
20664,1913030,100222
20665,1853643,100226
20666,60866,100229
20667,60760,100232
20668,1533818,100238
20669,30337,100240
20670,1869716,100244
20671,1670995,100246
20672,1047490,100248
20673,71627,100251
20674,1670226,100253
20675,74343,100255
20676,75875,100257
20677,459668,100259
20678,2106671,100262
20679,2245049,100264
20680,1556690,100266
20681,59859,100268
20682,1807950,100270
20683,1854513,100272
20684,1677082,100275
20685,2153963,100277
20686,2239400,100287
20687,2035599,100289
20688,1885335,100291
20689,242424,100294
20690,75242,100296
20691,1337103,100298
20692,1442584,100300
20693,1374992,100302
20694,2081437,100304
20695,165623,100306
20696,56370,100308
20697,902262,100310
20698,845464,100312
20699,778129,100315
20700,1836944,100322
20701,1907707,100324
20702,1389096,100326
20703,2008562,100328
20704,133904,100330
20705,64038,100332
20706,1141663,100334
20707,1639426,100336
20708,119533,100338
20709,395571,100342
20710,2059255,100344
20711,1975158,100347
20712,1937264,100356
20713,1457765,100359
20714,1563778,100361
20715,1174954,100363
20716,2088714,100365
20717,41694,100368
20718,1216501,100370
20719,1322346,100372
20720,2053463,100383
20721,1714866,100385
20722,2344672,100387
20723,2024432,100390
20724,902348,100393
20725,783581,100395
20726,1935896,100397
20727,2281065,100401
20728,142316,100404
20729,66215,100406
20730,1753496,100408
20731,77573,100411
20732,406910,100415
20733,1251368,100419
20734,55309,100421
20735,497432,100423
20736,1173687,100426
20737,2309788,100436
20738,2044729,100438
20739,1996310,100440
20740,2577150,100442
20741,2400660,100444
20742,78203,100446
20743,1372293,100448
20744,1704292,100450
20745,1147687,100452
20746,1446072,100457
20747,66266,100463
20748,64123,100465
20749,63429,100467
20750,1424310,100469
20751,1815998,100483
20752,1047011,100485
20753,1559547,100487
20754,68866,100490
20755,44110,100492
20756,1808197,100494
20757,1524131,100496
20758,1606378,100498
20759,56089,100503
20760,329390,100505
20761,1711425,100507
20762,79986,100509
20763,336693,100511
20764,57324,100513
20765,1820488,100515
20766,2258685,100517
20767,112267,100519
20768,96440,100521
20769,1702439,100527
20770,1549589,100529
20771,1159943,100534
20772,24651,100536
20773,818931,100538
20774,2446192,100540
20775,2092588,100553
20776,2375605,100556
20777,23198,100559
20778,255195,100562
20779,1609808,100564
20780,1737674,100567
20781,195366,100570
20782,67650,100574
20783,65400,100577
20784,1659343,100579
20785,2085910,100581
20786,377390,100583
20787,1512897,100585
20788,1090639,100588
20789,24339,100591
20790,2519480,100593
20791,1787828,100595
20792,1649326,100609
20793,765446,100611
20794,2034098,100613
20795,846724,100617
20796,1587828,100620
20797,187806,100629
20798,198999,100633
20799,81591,100642
20800,876257,100645
20801,113286,100647
20802,115750,100651
20803,1587848,100653
20804,1337601,100655
20805,2209418,100714
20806,1313139,100717
20807,1756511,100719
20808,122685,100721
20809,281919,100723
20810,489342,100725
20811,1949548,100727
20812,2085930,100729
20813,66019,100731
20814,2076850,100734
20815,882977,100737
20816,62012,100739
20817,64558,100741
20818,901488,100743
20819,2608732,100745
20820,2655938,100756
20821,1294182,100799
20822,2387433,100810
20823,271885,100823
20824,409811,100830
20825,1139664,100836
20826,1937189,100838
20827,1961192,100840
20828,1954701,100843
20829,2017561,100882
20830,1014799,100884
20831,454587,100902
20832,339422,100904
20833,100107,100906
20834,113238,100942
20835,51952,100944
20836,2844,100946
20837,140788,100948
20838,1290732,100951
20839,499516,101003
20840,1555904,101006
20841,56514,101016
20842,59934,101018
20843,207145,101020
20844,59083,101022
20845,1351685,101025
20846,2091885,101058
20847,2034139,101060
20848,175844,101062
20849,52354,101064
20850,1441373,101068
20851,2258858,101070
